Latitude,Longitude,Ward,Community Area,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,FBI Code,Year,Month,Day,Hour,Severity,Season
41.93275517,-87.64715037,44.0,6.0,2023-04-09 00:00:00,007XX W DIVERSEY PKWY,810,THEFT,False,False,1934,19,6,2023,4,9,0,Less Severe,Spring
41.75444191,-87.6336017,17.0,69.0,2023-09-06 21:30:00,003XX W 77TH ST,460,BATTERY,False,False,623,6,08B,2023,9,6,21,Severe,Fall
41.78568756,-87.61654192,20.0,40.0,2023-09-06 11:30:00,003XX E 60th St,820,THEFT,False,False,232,2,6,2023,9,6,11,Less Severe,Fall
41.84425276,-87.72494385,22.0,30.0,2023-09-07 00:00:00,040XX W 26TH ST,560,ASSAULT,False,False,1031,10,08A,2023,9,7,0,Severe,Fall
41.91501076,-87.68245744,32.0,22.0,2023-09-06 02:00:00,018XX N LEAVITT ST,810,THEFT,False,False,1434,14,6,2023,9,6,2,Less Severe,Fall
41.80704926,-87.59193059,4.0,39.0,2023-09-06 16:30:00,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,16,Less Severe,Fall
41.65125085,-87.54716206,10.0,55.0,2023-09-06 12:30:00,134XX S BALTIMORE AVE,1320,CRIMINAL DAMAGE,False,False,433,4,14,2023,9,6,12,Less Severe,Fall
41.74227454,-87.65108758,17.0,71.0,2023-09-06 00:56:00,083XX S ABERDEEN ST,486,BATTERY,True,True,613,6,08B,2023,9,6,0,Severe,Fall
41.91861294,-87.70896398,26.0,22.0,2023-09-06 07:15:00,020XX N SAWYER AVE,810,THEFT,False,False,1413,14,6,2023,9,6,7,Less Severe,Fall
41.9417486,-87.66871808,32.0,6.0,2023-09-06 15:36:00,033XX N ASHLAND AVE,860,THEFT,False,False,1922,19,6,2023,9,6,15,Less Severe,Fall
41.69197441,-87.60598043,9.0,50.0,2023-09-06 03:07:00,111XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,False,False,531,5,14,2023,9,6,3,Less Severe,Fall
41.70751943,-87.60183902,9.0,50.0,2023-09-06 15:00:00,008XX E 103RD ST,460,BATTERY,False,False,512,5,08B,2023,9,6,15,Severe,Fall
41.96542318,-87.65562101,46.0,3.0,2023-09-06 16:43:00,010XX W WILSON AVE,430,BATTERY,False,False,1914,19,04B,2023,9,6,16,Severe,Fall
41.76625017,-87.64077159,6.0,68.0,2023-09-06 08:58:00,070XX S LOWE AVE,560,ASSAULT,False,False,732,7,08A,2023,9,6,8,Severe,Fall
41.93812756,-87.7311386,31.0,21.0,2023-09-06 06:30:00,041XX W FLETCHER ST,910,MOTOR VEHICLE THEFT,False,False,2523,25,7,2023,9,6,6,Other,Fall
41.67779976,-87.64288112,21.0,53.0,2023-09-06 11:06:00,008XX W 119TH ST,520,ASSAULT,False,False,524,5,04A,2023,9,6,11,Severe,Fall
41.80078686,-87.62099479,3.0,40.0,2023-09-06 19:41:00,051XX S INDIANA AVE,610,BURGLARY,False,False,231,2,5,2023,9,6,19,Other,Fall
41.89225168,-87.77220549,29.0,25.0,2023-09-06 17:00:00,006XX N MAYFIELD AVE,910,MOTOR VEHICLE THEFT,False,False,1511,15,7,2023,9,6,17,Other,Fall
41.76971283,-87.5846662,5.0,43.0,2023-09-06 09:23:00,016XX E 69TH ST,486,BATTERY,True,True,332,3,08B,2023,9,6,9,Severe,Fall
41.88639335,-87.76508077,37.0,25.0,2023-09-06 18:02:00,003XX N CENTRAL AVE,460,BATTERY,False,True,1523,15,08B,2023,9,6,18,Severe,Fall
41.97002759,-87.6962941,40.0,4.0,2023-09-06 00:05:00,048XX N WASHTENAW AVE,1563,SEX OFFENSE,False,False,2031,20,17,2023,9,6,0,Other,Fall
41.97526748,-87.75347571,45.0,12.0,2023-09-06 18:11:00,050XX W FOSTER AVE,486,BATTERY,False,True,1623,16,08B,2023,9,6,18,Severe,Fall
41.87183878,-87.72611793,24.0,26.0,2023-09-06 19:30:00,040XX W LEXINGTON ST,910,MOTOR VEHICLE THEFT,False,False,1132,11,7,2023,9,6,19,Other,Fall
41.92147059,-87.73280178,35.0,20.0,2023-09-06 04:02:00,022XX N TRIPP AVE,1710,OFFENSE INVOLVING CHILDREN,True,True,2522,25,20,2023,9,6,4,Other,Fall
41.98618117,-87.658097,48.0,77.0,2023-09-06 21:25:00,057XX N WINTHROP AVE,560,ASSAULT,True,True,2022,20,08A,2023,9,6,21,Severe,Fall
41.90650774,-87.67979596,1.0,24.0,2023-09-06 16:20:00,013XX N HOYNE AVE,1477,WEAPONS VIOLATION,False,False,1424,14,15,2023,9,6,16,Other,Fall
41.85605158,-87.62821881,3.0,33.0,2023-09-06 15:15:00,019XX S ARCHER AVE,486,BATTERY,False,True,131,1,08B,2023,9,6,15,Severe,Fall
41.93922493,-87.71660276,35.0,21.0,2023-09-06 20:00:00,035XX W BELMONT AVE,820,THEFT,False,False,1732,17,6,2023,9,6,20,Less Severe,Fall
41.92649798,-87.71114707,35.0,22.0,2023-09-06 07:30:00,033XX W ALTGELD ST,810,THEFT,False,False,1413,14,6,2023,9,6,7,Less Severe,Fall
41.93882597,-87.80798602,29.0,17.0,2023-09-06 14:20:00,032XX N OCONTO AVE,1153,DECEPTIVE PRACTICE,False,False,1631,16,11,2023,9,6,14,Other,Fall
41.78854784,-87.74145836,13.0,56.0,2023-09-06 22:25:00,057XX S CICERO AVE,1320,CRIMINAL DAMAGE,False,False,813,8,14,2023,9,6,22,Less Severe,Fall
41.91188078,-87.76430735,37.0,25.0,2023-09-06 01:00:00,017XX N LUNA AVE,820,THEFT,False,False,2532,25,6,2023,9,6,1,Less Severe,Fall
41.80703006,-87.59193081,4.0,39.0,2023-09-06 18:00:00,048XX S DORCHESTER AVE,1320,CRIMINAL DAMAGE,False,False,222,2,14,2023,9,6,18,Less Severe,Fall
41.96002893,-87.70698989,33.0,16.0,2023-09-06 21:30:00,043XX N TROY ST,917,MOTOR VEHICLE THEFT,False,False,1724,17,7,2023,9,6,21,Other,Fall
41.69854131,-87.53286584,10.0,52.0,2023-09-06 08:00:00,108XX S AVENUE H,1750,OFFENSE INVOLVING CHILDREN,False,True,432,4,08B,2023,9,6,8,Other,Fall
41.72900636,-87.55814297,7.0,48.0,2023-07-07 04:00:00,091XX S MARQUETTE AVE,820,THEFT,False,False,423,4,6,2023,7,7,4,Less Severe,Summer
41.89677291,-87.62146443,2.0,8.0,2023-09-06 18:05:00,002XX E CHICAGO AVE,1320,CRIMINAL DAMAGE,False,False,1833,18,14,2023,9,6,18,Less Severe,Fall
41.76072086,-87.65278717,17.0,68.0,2023-09-06 20:30:00,073XX S MAY ST,051A,ASSAULT,False,False,733,7,04A,2023,9,6,20,Severe,Fall
41.66581486,-87.55885388,10.0,55.0,2023-09-07 00:00:00,126XX S TORRENCE AVE,810,THEFT,False,False,433,4,6,2023,9,7,0,Less Severe,Fall
41.87188334,-87.7043154,24.0,27.0,2023-09-06 23:50:00,031XX W LEXINGTON ST,497,BATTERY,False,True,1134,11,04B,2023,9,6,23,Severe,Fall
41.88162419,-87.62939191,34.0,32.0,2023-09-06 17:47:00,0000X S DEARBORN ST,1110,DECEPTIVE PRACTICE,False,False,112,1,11,2023,9,6,17,Other,Fall
41.89701226,-87.63271602,2.0,8.0,2023-09-06 13:50:00,008XX N LA SALLE DR,910,MOTOR VEHICLE THEFT,False,False,1832,18,7,2023,9,6,13,Other,Fall
41.84389246,-87.62209863,4.0,35.0,2023-09-01 13:00:00,027XX S INDIANA AVE,1153,DECEPTIVE PRACTICE,False,False,133,1,11,2023,9,1,13,Other,Fall
41.78898704,-87.74147999,13.0,56.0,2023-09-06 11:40:00,057XX S CICERO AVE,143A,WEAPONS VIOLATION,True,False,813,8,15,2023,9,6,11,Other,Fall
41.95343636,-87.74627323,45.0,15.0,2023-09-06 03:50:00,047XX W IRVING PARK RD,1330,CRIMINAL TRESPASS,False,False,1722,17,26,2023,9,6,3,Other,Fall
41.75651843,-87.58343052,8.0,43.0,2023-09-06 11:58:00,076XX S EAST END AVE,820,THEFT,False,True,414,4,6,2023,9,6,11,Less Severe,Fall
41.92102149,-87.69730355,1.0,22.0,2023-09-06 16:15:00,021XX N CALIFORNIA AVE,1780,OFFENSE INVOLVING CHILDREN,False,True,1414,14,20,2023,9,6,16,Other,Fall
41.94718389,-87.68826909,47.0,5.0,2023-09-06 01:45:00,036XX N WESTERN AVE,330,ROBBERY,True,False,1921,19,3,2023,9,6,1,Severe,Fall
41.7644875,-87.69611012,18.0,66.0,2023-07-17 13:00:00,029XX W 71ST ST,1153,DECEPTIVE PRACTICE,False,False,831,8,11,2023,7,17,13,Other,Summer
41.72192149,-87.68209468,19.0,72.0,2023-09-06 14:45:00,094XX S WESTERN AVE,1156,DECEPTIVE PRACTICE,False,False,2221,22,11,2023,9,6,14,Other,Fall
41.80110214,-87.68731572,15.0,63.0,2023-09-06 18:50:00,025XX W 51ST ST,2820,OTHER OFFENSE,False,True,923,9,08A,2023,9,6,18,Less Severe,Fall
41.95470465,-87.72062622,45.0,16.0,2023-09-06 07:00:00,040XX N ELSTON AVE,486,BATTERY,False,True,1723,17,08B,2023,9,6,7,Severe,Fall
41.95273487,-87.71408296,35.0,16.0,2023-09-06 14:04:00,039XX N BERNARD ST,4387,OTHER OFFENSE,False,True,1732,17,26,2023,9,6,14,Less Severe,Fall
42.01498163,-87.66705459,49.0,1.0,2023-09-06 13:00:00,014XX W SHERWIN AVE,1320,CRIMINAL DAMAGE,False,False,2423,24,14,2023,9,6,13,Less Severe,Fall
41.99810367,-87.66826445,49.0,1.0,2023-09-06 18:55:00,015XX W DEVON AVE,560,ASSAULT,False,False,2432,24,08A,2023,9,6,18,Severe,Fall
41.65559462,-87.59679886,10.0,54.0,2023-09-06 00:02:00,132XX S ELLIS AVE,486,BATTERY,True,True,533,5,08B,2023,9,6,0,Severe,Fall
41.80366152,-87.58369528,5.0,39.0,2023-09-06 08:48:00,050XX S LAKE SHORE DR W,820,THEFT,False,False,222,2,6,2023,9,6,8,Less Severe,Fall
42.01220521,-87.69370974,50.0,2.0,2023-09-06 12:24:00,025XX W TOUHY AVE,1130,DECEPTIVE PRACTICE,False,False,2411,24,11,2023,9,6,12,Other,Fall
41.75590855,-87.65763916,17.0,71.0,2023-09-06 20:20:00,013XX W 76TH ST,530,ASSAULT,False,True,612,6,04A,2023,9,6,20,Severe,Fall
41.97629041,-87.90522722,41.0,76.0,2023-09-06 10:00:00,100XX W OHARE ST,820,THEFT,False,False,1651,16,6,2023,9,6,10,Less Severe,Fall
41.78213298,-87.70201083,15.0,66.0,2023-09-06 19:00:00,061XX S TROY ST,1320,CRIMINAL DAMAGE,False,False,823,8,14,2023,9,6,19,Less Severe,Fall
41.85682944,-87.66988071,25.0,31.0,2023-09-04 05:00:00,017XX W 18TH PL,820,THEFT,False,False,1234,12,6,2023,9,4,5,Less Severe,Fall
41.85427337,-87.62466317,3.0,33.0,2023-09-07 00:00:00,0000X E 21ST ST,1360,CRIMINAL TRESPASS,False,False,131,1,26,2023,9,7,0,Other,Fall
41.86618416,-87.72428806,24.0,29.0,2023-09-06 12:16:00,039XX W ROOSEVELT RD,2024,NARCOTICS,True,False,1132,11,18,2023,9,6,12,Less Severe,Fall
41.89792483,-87.7249379,37.0,23.0,2023-09-06 00:08:00,009XX N HARDING AVE,530,ASSAULT,False,True,1112,11,04A,2023,9,6,0,Severe,Fall
41.9458639,-87.76791271,30.0,15.0,2023-09-06 09:00:00,056XX W ADDISON ST,281,CRIMINAL SEXUAL ASSAULT,False,False,1633,16,2,2023,9,6,9,Other,Fall
41.95470465,-87.72062622,45.0,16.0,2023-09-06 08:00:00,040XX N ELSTON AVE,486,BATTERY,False,True,1723,17,08B,2023,9,6,8,Severe,Fall
41.8790601,-87.62610788,34.0,32.0,2023-09-06 00:55:00,002XX S WABASH AVE,430,BATTERY,True,False,113,1,04B,2023,9,6,0,Severe,Fall
41.89703228,-87.66413882,27.0,24.0,2023-09-06 04:32:00,014XX W FRY ST,930,MOTOR VEHICLE THEFT,False,False,1213,12,7,2023,9,6,4,Other,Fall
41.9139303,-87.63675248,43.0,7.0,2023-09-03 07:00:00,017XX N NORTH PARK AVE,810,THEFT,False,False,1814,18,6,2023,9,3,7,Less Severe,Fall
41.71882357,-87.64314179,21.0,73.0,2023-09-06 06:08:00,096XX S HALSTED ST,486,BATTERY,True,True,2223,22,08B,2023,9,6,6,Severe,Fall
41.88221937,-87.67754642,27.0,28.0,2023-09-06 06:00:00,020XX W WARREN BLVD,1310,CRIMINAL DAMAGE,False,False,1223,12,14,2023,9,6,6,Less Severe,Fall
41.80776362,-87.60233933,4.0,39.0,2023-08-08 12:00:00,009XX E 48TH ST,1210,DECEPTIVE PRACTICE,False,False,222,2,11,2023,8,8,12,Other,Summer
41.88083405,-87.67908085,27.0,28.0,2023-08-28 12:00:00,0000X S HOYNE AVE,2826,OTHER OFFENSE,False,False,1223,12,26,2023,8,28,12,Less Severe,Summer
41.93196285,-87.71287637,35.0,22.0,2023-09-06 13:00:00,034XX W DIVERSEY AVE,860,THEFT,False,False,1412,14,6,2023,9,6,13,Less Severe,Fall
41.86503537,-87.62941605,3.0,33.0,2023-09-06 15:00:00,013XX S FEDERAL ST,620,BURGLARY,False,False,131,1,5,2023,9,6,15,Other,Fall
41.93820422,-87.71002255,35.0,21.0,2023-09-06 01:00:00,031XX N SPAULDING AVE,810,THEFT,False,False,1412,14,6,2023,9,6,1,Less Severe,Fall
41.67233302,-87.64333486,21.0,53.0,2023-09-06 04:45:00,008XX W 122ND ST,910,MOTOR VEHICLE THEFT,True,False,524,5,7,2023,9,6,4,Other,Fall
41.79894539,-87.65498678,20.0,61.0,2023-09-06 12:30:00,052XX S RACINE AVE,2024,NARCOTICS,True,False,934,9,18,2023,9,6,12,Less Severe,Fall
41.95519016,-87.75171292,45.0,15.0,2023-09-06 15:30:00,049XX W BELLE PLAINE AVE,910,MOTOR VEHICLE THEFT,False,False,1624,16,7,2023,9,6,15,Other,Fall
41.94474908,-87.65668177,44.0,6.0,2023-09-06 03:30:00,034XX N SEMINARY AVE,810,THEFT,False,False,1924,19,6,2023,9,6,3,Less Severe,Fall
41.9833817,-87.70893109,39.0,13.0,2023-09-06 02:00:00,056XX N JERSEY AVE,910,MOTOR VEHICLE THEFT,False,False,1711,17,7,2023,9,6,2,Other,Fall
41.74545436,-87.69983085,18.0,70.0,2023-09-06 03:05:00,081XX S ALBANY AVE,920,MOTOR VEHICLE THEFT,False,False,835,8,7,2023,9,6,3,Other,Fall
41.91029188,-87.68997426,1.0,24.0,2023-09-06 23:26:00,025XX W NORTH AVE,031A,ROBBERY,False,False,1423,14,3,2023,9,6,23,Severe,Fall
41.90243771,-87.68701156,1.0,24.0,2023-09-06 07:20:00,011XX N WESTERN AVE,820,THEFT,False,False,1212,12,6,2023,9,6,7,Less Severe,Fall
41.7547878,-87.57605484,8.0,43.0,2023-09-06 06:20:00,077XX S JEFFERY BLVD,031A,ROBBERY,False,False,414,4,3,2023,9,6,6,Severe,Fall
41.68582678,-87.62082188,9.0,49.0,2023-09-06 21:41:00,114XX S MICHIGAN AVE,2029,NARCOTICS,False,False,531,5,18,2023,9,6,21,Less Severe,Fall
41.87071879,-87.63256998,34.0,32.0,2023-09-06 01:17:00,001XX W 9TH ST,143A,WEAPONS VIOLATION,True,False,123,1,15,2023,9,6,1,Other,Fall
41.91136705,-87.62640164,43.0,7.0,2023-09-06 18:30:00,016XX N LAKE SHORE DR,820,THEFT,False,False,1814,18,6,2023,9,6,18,Less Severe,Fall
41.69073279,-87.62646106,9.0,49.0,2023-09-06 23:12:00,001XX W 112TH ST,486,BATTERY,False,True,522,5,08B,2023,9,6,23,Severe,Fall
41.96601856,-87.71084725,33.0,14.0,2023-09-06 08:03:00,046XX N SPAULDING AVE,2826,OTHER OFFENSE,False,False,1713,17,26,2023,9,6,8,Less Severe,Fall
41.95850682,-87.64806171,46.0,3.0,2023-09-06 01:00:00,007XX W BUENA AVE,1310,CRIMINAL DAMAGE,False,False,1915,19,14,2023,9,6,1,Less Severe,Fall
41.79974919,-87.75149962,23.0,56.0,2023-09-06 12:05:00,051XX S LEAMINGTON AVE,820,THEFT,False,False,814,8,6,2023,9,6,12,Less Severe,Fall
41.70687504,-87.62826552,21.0,49.0,2023-09-06 16:15:00,103XX S WENTWORTH AVE,560,ASSAULT,False,False,512,5,08A,2023,9,6,16,Severe,Fall
41.65918975,-87.55515666,10.0,55.0,2023-09-06 13:20:00,028XX E 130TH ST,051A,ASSAULT,False,True,433,4,04A,2023,9,6,13,Severe,Fall
41.88732762,-87.75816083,37.0,25.0,2023-09-06 17:51:00,053XX W LAKE ST,033A,ROBBERY,True,False,1523,15,3,2023,9,6,17,Severe,Fall
41.79576025,-87.65005855,16.0,61.0,2023-09-06 15:57:00,054XX S MORGAN ST,486,BATTERY,False,True,934,9,08B,2023,9,6,15,Severe,Fall
41.76148464,-87.55806373,7.0,43.0,2023-09-06 04:00:00,074XX S SOUTH SHORE DR,486,BATTERY,False,True,334,3,08B,2023,9,6,4,Severe,Fall
41.69869627,-87.56317214,10.0,51.0,2023-09-06 21:00:00,108XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,False,False,434,4,14,2023,9,6,21,Less Severe,Fall
41.75523928,-87.67327725,17.0,71.0,2023-09-06 21:12:00,076XX S DAMEN AVE,1360,CRIMINAL TRESPASS,True,False,611,6,26,2023,9,6,21,Other,Fall
41.89130316,-87.62805528,42.0,8.0,2023-09-06 18:25:00,005XX N STATE ST,143A,WEAPONS VIOLATION,True,False,1834,18,15,2023,9,6,18,Other,Fall
42.00357479,-87.68152243,40.0,2.0,2023-09-06 16:00:00,067XX N SEELEY AVE,890,THEFT,False,False,2412,24,6,2023,9,6,16,Less Severe,Fall
41.93722767,-87.64430547,44.0,6.0,2023-09-06 15:30:00,030XX N BROADWAY,820,THEFT,False,False,1934,19,6,2023,9,6,15,Less Severe,Fall
41.76649077,-87.64198964,6.0,68.0,2023-09-06 02:00:00,070XX S UNION AVE,810,THEFT,False,False,732,7,6,2023,9,6,2,Less Severe,Fall
41.80908117,-87.63367498,20.0,37.0,2023-09-06 13:40:00,003XX W 47TH ST,820,THEFT,False,False,925,9,6,2023,9,6,13,Less Severe,Fall
42.01516417,-87.69729739,50.0,2.0,2023-09-06 12:23:00,073XX N WASHTENAW AVE,484,BATTERY,False,False,2411,24,08B,2023,9,6,12,Severe,Fall
41.76935057,-87.61474798,6.0,69.0,2023-09-06 15:22:00,004XX E 69TH ST,041A,BATTERY,False,False,322,3,04B,2023,9,6,15,Severe,Fall
41.9091891,-87.6510582,2.0,8.0,2023-09-06 19:00:00,015XX N FREMONT ST,810,THEFT,False,False,1822,18,6,2023,9,6,19,Less Severe,Fall
41.93343392,-87.64136209,44.0,6.0,2023-09-06 14:00:00,028XX N PINE GROVE AVE,890,THEFT,False,False,1934,19,6,2023,9,6,14,Less Severe,Fall
41.85143075,-87.72475471,22.0,29.0,2023-09-05 13:00:00,022XX S PULASKI RD,870,THEFT,False,False,1013,10,6,2023,9,5,13,Less Severe,Fall
41.91685518,-87.69472889,1.0,22.0,2023-09-06 12:06:00,019XX N WASHTENAW AVE,486,BATTERY,False,True,1421,14,08B,2023,9,6,12,Severe,Fall
41.94631639,-87.73167542,30.0,16.0,2023-09-06 09:00:00,041XX W ADDISON ST,820,THEFT,False,False,1731,17,6,2023,9,6,9,Less Severe,Fall
41.76606298,-87.68196371,17.0,66.0,2023-09-06 21:00:00,070XX S CLAREMONT AVE,520,ASSAULT,True,True,832,8,04A,2023,9,6,21,Severe,Fall
41.9935587,-87.6554955,48.0,77.0,2023-09-06 08:30:00,061XX N SHERIDAN RD,2820,OTHER OFFENSE,False,True,2433,24,08A,2023,9,6,8,Less Severe,Fall
41.90313335,-87.68045852,1.0,24.0,2023-09-06 20:56:00,021XX W DIVISION ST,560,ASSAULT,False,False,1424,14,08A,2023,9,6,20,Severe,Fall
41.95349771,-87.64790582,46.0,6.0,2023-09-06 18:00:00,039XX N PINE GROVE AVE,1310,CRIMINAL DAMAGE,False,False,1925,19,14,2023,9,6,18,Less Severe,Fall
41.99033256,-87.78118469,39.0,10.0,2023-09-06 13:30:00,060XX N MILWAUKEE AVE,141B,WEAPONS VIOLATION,False,False,1611,16,15,2023,9,6,13,Other,Fall
41.87289448,-87.62756008,4.0,32.0,2023-09-06 14:30:00,007XX S STATE ST,462,BATTERY,True,False,123,1,04B,2023,9,6,14,Severe,Fall
41.79434063,-87.71583372,23.0,62.0,2023-09-06 22:33:00,054XX S LAWNDALE AVE,031A,ROBBERY,False,False,822,8,3,2023,9,6,22,Severe,Fall
41.73278789,-87.56589014,7.0,48.0,2023-09-06 20:30:00,089XX S YATES BLVD,910,MOTOR VEHICLE THEFT,False,False,413,4,7,2023,9,6,20,Other,Fall
41.77866106,-87.68227253,16.0,66.0,2023-09-06 07:52:00,063XX S CLAREMONT AVE,460,BATTERY,False,False,825,8,08B,2023,9,6,7,Severe,Fall
41.88325736,-87.66954127,27.0,28.0,2023-09-06 12:00:00,017XX W WASHINGTON BLVD,890,THEFT,False,False,1224,12,6,2023,9,6,12,Less Severe,Fall
41.88193377,-87.70199516,27.0,27.0,2023-09-06 00:30:00,030XX W WARREN BLVD,520,ASSAULT,True,True,1222,12,04A,2023,9,6,0,Severe,Fall
41.8740601,-87.70592431,24.0,27.0,2023-09-06 10:22:00,005XX S KEDZIE AVE,460,BATTERY,False,False,1134,11,08B,2023,9,6,10,Severe,Fall
41.75075738,-87.63603477,6.0,44.0,2023-09-06 20:01:00,004XX W 79TH ST,2021,NARCOTICS,True,False,621,6,18,2023,9,6,20,Less Severe,Fall
41.94284829,-87.76908617,30.0,15.0,2023-09-06 09:00:00,034XX N MAJOR AVE,1562,SEX OFFENSE,False,False,1633,16,17,2023,9,6,9,Other,Fall
41.64858878,-87.53996444,10.0,55.0,2023-05-07 14:00:00,135XX S AVENUE O,820,THEFT,False,False,433,4,6,2023,5,7,14,Less Severe,Spring
41.80170938,-87.59669769,5.0,41.0,2023-09-06 04:15:00,051XX S WOODLAWN AVE,4387,OTHER OFFENSE,True,True,233,2,26,2023,9,6,4,Less Severe,Fall
41.76642702,-87.63102653,6.0,69.0,2023-09-06 23:00:00,070XX S YALE AVE,051A,ASSAULT,False,False,731,7,04A,2023,9,6,23,Severe,Fall
42.01204803,-87.70050399,50.0,2.0,2023-09-06 23:40:00,028XX W TOUHY AVE,520,ASSAULT,False,True,2411,24,04A,2023,9,6,23,Severe,Fall
41.88798867,-87.62546955,42.0,32.0,2023-09-06 06:00:00,0000X E WACKER DR,560,ASSAULT,False,False,111,1,08A,2023,9,6,6,Severe,Fall
41.66611987,-87.64151635,9.0,53.0,2023-09-06 22:00:00,125XX S HALSTED ST,910,MOTOR VEHICLE THEFT,False,False,523,5,7,2023,9,6,22,Other,Fall
41.88570024,-87.64172685,34.0,28.0,2023-09-06 15:49:00,005XX W LAKE ST,860,THEFT,False,False,1214,12,6,2023,9,6,15,Less Severe,Fall
41.88350019,-87.6278767,34.0,32.0,2023-09-06 17:34:00,001XX N STATE ST,860,THEFT,True,False,111,1,6,2023,9,6,17,Less Severe,Fall
41.72853976,-87.59736201,8.0,47.0,2023-09-06 13:30:00,091XX S GREENWOOD AVE,2826,OTHER OFFENSE,False,True,413,4,26,2023,9,6,13,Less Severe,Fall
41.89677401,-87.64094257,27.0,8.0,2023-09-06 17:07:00,008XX N CLEVELAND AVE,5000,OTHER OFFENSE,False,False,1823,18,26,2023,9,6,17,Less Severe,Fall
41.88683958,-87.70383084,27.0,27.0,2023-09-02 19:00:00,003XX N ALBANY AVE,820,THEFT,False,False,1222,12,6,2023,9,2,19,Less Severe,Fall
41.79370326,-87.69314746,15.0,63.0,2023-09-04 14:30:00,027XX W 55TH ST,1152,DECEPTIVE PRACTICE,False,False,824,8,11,2023,9,4,14,Other,Fall
41.7369442,-87.65093882,17.0,71.0,2023-08-25 18:00:00,086XX S ABERDEEN ST,281,CRIMINAL SEXUAL ASSAULT,False,False,613,6,2,2023,8,25,18,Other,Summer
41.72292995,-87.60591348,8.0,44.0,2023-09-06 23:14:00,094XX S BURNSIDE AVE,1310,CRIMINAL DAMAGE,False,False,633,6,14,2023,9,6,23,Less Severe,Fall
41.78474033,-87.6222101,20.0,40.0,2023-09-06 21:30:00,060XX S MICHIGAN AVE,820,THEFT,False,False,311,3,6,2023,9,6,21,Less Severe,Fall
41.73658231,-87.57692092,8.0,48.0,2023-09-06 05:08:00,087XX S EUCLID AVE,331,ROBBERY,False,False,412,4,3,2023,9,6,5,Severe,Fall
41.92840857,-87.70420874,1.0,22.0,2023-09-06 13:58:00,030XX W LOGAN BLVD,1152,DECEPTIVE PRACTICE,False,False,1411,14,11,2023,9,6,13,Other,Fall
41.97797876,-87.69899153,40.0,4.0,2023-08-30 11:00:00,053XX N CALIFORNIA AVE,820,THEFT,False,False,2011,20,6,2023,8,30,11,Less Severe,Summer
41.71895793,-87.56568476,7.0,51.0,2023-09-06 20:02:00,024XX E 97TH ST,326,ROBBERY,True,False,431,4,3,2023,9,6,20,Severe,Fall
41.79322311,-87.65120397,16.0,68.0,2023-09-06 14:00:00,055XX S CARPENTER ST,2826,OTHER OFFENSE,False,True,712,7,26,2023,9,6,14,Less Severe,Fall
41.89501368,-87.67574069,36.0,24.0,2023-09-06 18:18:00,019XX W SUPERIOR ST,1581,SEX OFFENSE,False,False,1221,12,17,2023,9,6,18,Other,Fall
41.75541228,-87.56225623,7.0,43.0,2023-09-06 08:40:00,025XX E 77TH ST,1320,CRIMINAL DAMAGE,False,False,421,4,14,2023,9,6,8,Less Severe,Fall
41.92246735,-87.77931928,36.0,19.0,2023-09-06 08:00:00,023XX N MOODY AVE,1153,DECEPTIVE PRACTICE,False,False,2512,25,11,2023,9,6,8,Other,Fall
41.76247502,-87.70843471,17.0,66.0,2023-09-06 21:00:00,034XX W 72ND ST,2820,OTHER OFFENSE,False,True,831,8,08A,2023,9,6,21,Less Severe,Fall
41.89111876,-87.68670699,36.0,24.0,2023-09-06 20:00:00,005XX N WESTERN AVE,860,THEFT,False,False,1221,12,6,2023,9,6,20,Less Severe,Fall
41.89328168,-87.62759645,42.0,8.0,2023-09-06 10:00:00,0000X E ONTARIO ST,910,MOTOR VEHICLE THEFT,False,False,1834,18,7,2023,9,6,10,Other,Fall
41.69999994,-87.56318954,10.0,51.0,2023-09-06 04:49:00,107XX S BENSLEY AVE,1320,CRIMINAL DAMAGE,False,True,434,4,14,2023,9,6,4,Less Severe,Fall
41.76797307,-87.57714245,5.0,43.0,2023-09-06 16:16:00,019XX E 70TH ST,890,THEFT,False,False,332,3,6,2023,9,6,16,Less Severe,Fall
41.98895643,-87.71882653,39.0,13.0,2023-09-06 11:15:00,059XX N CENTRAL PARK AVE,486,BATTERY,False,True,1711,17,08B,2023,9,6,11,Severe,Fall
41.77497303,-87.68963101,16.0,66.0,2023-09-06 23:00:00,065XX S TALMAN AVE,820,THEFT,False,False,831,8,6,2023,9,6,23,Less Severe,Fall
41.87741656,-87.69798213,27.0,27.0,2023-08-23 18:30:00,028XX W JACKSON BLVD,820,THEFT,False,False,1124,11,6,2023,8,23,18,Less Severe,Summer
41.66581486,-87.55885388,10.0,55.0,2023-09-06 04:30:00,126XX S TORRENCE AVE,920,MOTOR VEHICLE THEFT,False,False,433,4,7,2023,9,6,4,Other,Fall
41.74938411,-87.65370947,17.0,71.0,2023-09-06 08:54:00,079XX S RACINE AVE,486,BATTERY,False,True,612,6,08B,2023,9,6,8,Severe,Fall
